case_id,astra_risk_score,behavioral_score,iforest_score,graph_score,astra_predicted_anomaly,scade_composite_score,cf_score,time_score,resource_score,amount_score,security_score,scade_flagged,attack_type,is_ground_truth_anomaly
PO02524,0.1700784778056657,0.017008504252126,0.786610498082856,0.0,False,,,,,,,,,
PO02525,0.0221727775567821,0.0,0.1108638877839107,0.0,False,,,,,,,,,
PO02526,0.0156915193872813,0.0,0.0784575969364066,0.0,False,,,,,,,,,
PO02527,0.0091772885869594,0.0,0.0458864429347972,0.0,False,,,,,,,,,
PO02528,0.019614029435484,0.0,0.0980701471774203,0.0,False,,,,,,,,,
PO02529,0.8751466396840497,1.0,0.6257331984202485,0.0,True,,,,,,,,,
PO02530,0.0090760632182617,0.0,0.0453803160913087,0.0,False,,,,,,,,,
PO02531,0.0525824254154914,0.0,0.2629121270774573,0.0,False,,,,,,,,,
PO02532,0.0064238407856607,0.0,0.0321192039283038,0.0,False,,,,,,,,,
PO02533,0.0875960642372501,0.0015007503751875,0.4323525072792974,0.0,False,,,,,,,,,
PO02534,0.886003441393836,1.0,0.6800172069691799,0.0,True,,,,,,,,,
PO02535,0.0526512077108566,0.0,0.2632560385542833,0.0,False,,,,,,,,,
PO02536,0.0659760445707809,0.0015007503751875,0.3242524089469512,0.0,False,,,,,,,,,
PO02537,0.284793828662948,0.2781390695347674,0.3809476325593622,0.0,False,,,,,,,,,
PO02538,0.0162795753542784,0.0,0.0813978767713921,0.0,False,,,,,,,,,
PO02539,0.0347771053706183,0.0,0.1738855268530917,0.0,False,,,,,,,,,
PO02540,0.2872097213254838,0.2781390695347674,0.393027095872041,0.0,False,,,,,,,,,
PO02541,0.0665969612422838,0.017008504252126,0.2692029152659463,0.0,False,,,,,,,,,
PO02542,0.0079918876773094,0.0,0.0399594383865473,0.0,False,,,,,,,,,
PO02543,0.0109483343640491,0.0,0.0547416718202458,0.0,False,,,,,,,,,
PO02544,0.0133096221064905,0.0,0.0665481105324526,0.0,False,,,,,,,,,
PO02545,0.0377639894515699,0.0,0.1888199472578497,0.0,False,,,,,,,,,
PO02546,0.0111799600344776,0.0,0.0558998001723883,0.0,False,,,,,,,,,
PO02547,0.0184665638890127,0.0,0.0923328194450637,0.0,False,,,,,,,,,
PO02548,0.0174627441336547,0.0,0.0873137206682736,0.0,False,,,,,,,,,
PO02549,0.042742639391078,0.0,0.2137131969553901,0.0,False,,,,,,,,,
PO02550,0.019718657806052,0.0,0.0985932890302601,0.0,False,,,,,,,,,
PO02551,0.3012605614568289,0.2781390695347674,0.4632812965287665,0.0,False,,,,,,,,,
PO02552,0.3055208309756235,0.2781390695347674,0.4845826441227399,0.0,False,,,,,,,,,
PO02553,0.0066994854648771,0.0,0.0334974273243856,0.0,False,,,,,,,,,
PO02554,0.0139655622597707,0.0,0.0698278112988535,0.0,False,,,,,,,,,
PO02555,0.0143098017420853,0.0,0.0715490087104266,0.0,False,,,,,,,,,
PO02556,0.0222774163540144,0.0,0.111387081770072,0.0,False,,,,,,,,,
PO02557,0.0134359113828779,0.0,0.0671795569143899,0.0,False,,,,,,,,,
PO02558,0.0220460262712964,0.0,0.1102301313564824,0.0,False,,,,,,,,,
PO02559,0.0218900078020647,0.0,0.1094500390103239,0.0,False,,,,,,,,,
PO02560,0.0381625224087105,0.0,0.1908126120435529,0.0,False,,,,,,,,,
PO02561,0.8717273006365673,1.0,0.6086365031828364,0.0,True,,,,,,,,,
PO02562,0.8580110516137877,1.0,0.5400552580689383,0.0,True,,,,,,,,,
PO02563,0.0519366706648652,0.0,0.2596833533243262,0.0,False,,,,,,,,,
PO02564,0.2014051305716363,0.017008504252126,0.9432437619127088,0.0,False,,,,,,,,,
PO02565,0.0031515305014877,0.0,0.0157576525074388,0.0,False,,,,,,,,,
PO02566,0.0129889631689088,0.0,0.0649448158445444,0.0,False,,,,,,,,,
PO02567,0.0189080792637335,0.0,0.0945403963186676,0.0,False,,,,,,,,,
PO02568,0.0089769655423102,0.0,0.0448848277115514,0.0,False,,,,,,,,,
PO02569,0.8715250499196839,1.0,0.6076252495984197,0.0,True,,,,,,,,,
PO02570,0.0496518072223923,0.0,0.2482590361119618,0.0,False,,,,,,,,,
PO02571,0.0158799358564409,0.0,0.0793996792822046,0.0,False,,,,,,,,,
PO02572,0.0079111332078879,0.0,0.0395556660394398,0.0,False,,,,,,,,,
PO02573,0.0050998420973211,0.0,0.0254992104866056,0.0,False,,,,,,,,,
PO02574,0.009397133976664,0.0,0.0469856698833204,0.0,False,,,,,,,,,
PO02575,0.0051121552613539,0.0,0.0255607763067697,0.0,False,,,,,,,,,
PO02576,0.8687355290222741,1.0,0.5936776451113704,0.0,True,,,,,,,,,
PO02577,0.0082448532765612,0.0,0.0412242663828063,0.0,False,,,,,,,,,
PO02578,0.0052241937192172,0.0,0.026120968596086,0.0,False,,,,,,,,,
PO02579,0.2833125701349593,0.2781390695347674,0.3735413399194189,0.0,False,,,,,,,,,
PO02580,0.2774772253270062,0.2781390695347674,0.3443646158796535,0.0,False,,,,,,,,,
PO02581,0.020679476314673,0.0,0.1033973815733651,0.0,False,,,,,,,,,
PO02582,0.8647831011962799,1.0,0.5739155059813992,0.0,True,,,,,,,,,
PO02583,0.0034633948259148,0.0,0.017316974129574,0.0,False,,,,,,,,,
PO02584,0.0216267225126304,0.0,0.1081336125631522,0.0,False,,,,,,,,,
PO02585,0.0079503499770283,0.0,0.0397517498851415,0.0,False,,,,,,,,,
PO02586,0.8662542182833224,1.0,0.5812710914166119,0.0,True,,,,,,,,,
PO02587,0.2862137569851135,0.2781390695347674,0.3880472741701897,0.0,False,,,,,,,,,
PO02588,0.0352179206809948,0.0,0.1760896034049742,0.0,False,,,,,,,,,
PO02589,0.3385069065084367,0.2536268134067034,0.741433982267046,0.0,False,,,,,,,,,
PO02590,0.0344232975969516,0.0,0.1721164879847581,0.0,False,,,,,,,,,
PO02591,0.3306096113110356,0.2536268134067034,0.7019475062800405,0.0,False,,,,,,,,,
PO02592,0.0377607244482884,0.0,0.1888036222414422,0.0,False,,,,,,,,,
PO02593,0.0058488467692511,0.0,0.0292442338462555,0.0,False,,,,,,,,,
PO02594,0.0260009922897592,0.0,0.1300049614487962,0.0,False,,,,,,,,,
PO02595,0.0096557932588855,0.0,0.0482789662944279,0.0,False,,,,,,,,,
PO02596,0.0123175838096737,0.0,0.0615879190483686,0.0,False,,,,,,,,,
PO02597,0.0284246873462233,0.0,0.1421234367311166,0.0,False,,,,,,,,,
PO02598,0.0082097030191729,0.0,0.0410485150958648,0.0,False,,,,,,,,,
PO02599,0.0183171783288356,0.0,0.0915858916441784,0.0,False,,,,,,,,,
PO02600,0.0069564368896278,0.0,0.0347821844481393,0.0,False,,,,,,,,,
PO02601,0.0587415674200918,0.0,0.293707837100459,0.0,False,,,,,,,,,
PO02602,0.0081200727189573,0.0,0.0406003635947865,0.0,False,,,,,,,,,
PO02603,0.0763266355880901,0.017008504252126,0.3178512869949778,0.0,False,,,,,,,,,
PO02604,0.3239513952816568,0.2781390695347674,0.5767354656529063,0.0,False,,,,,,,,,
PO02605,0.8947925651896349,1.0,0.7239628259481745,0.0,True,,,,,,,,,
PO02606,0.33891687384367,0.2536268134067034,0.7434838189432124,0.0,False,,,,,,,,,
PO02607,0.3281269513321926,0.2536268134067034,0.6895342063858255,0.0,False,,,,,,,,,
PO02608,0.052517104923462,0.0,0.2625855246173104,0.0,False,,,,,,,,,
PO02609,0.2935543384654207,0.2781390695347674,0.4247501815717258,0.0,False,,,,,,,,,
PO02610,0.0112588918541261,0.0,0.0562944592706305,0.0,False,,,,,,,,,
PO02611,0.0756105304260651,0.0,0.3780526521303258,0.0,False,,,,,,,,,
PO02612,0.0070012446162862,0.0,0.0350062230814313,0.0,False,,,,,,,,,
PO02613,0.0805255592089502,0.0,0.4026277960447512,0.0,False,,,,,,,,,
PO02614,0.0023516219872421,0.0,0.0117581099362107,0.0,False,,,,,,,,,
PO02615,0.8607989957761037,1.0,0.5539949788805184,0.0,True,,,,,,,,,
PO02616,0.0339960536087362,0.0,0.1699802680436812,0.0,False,,,,,,,,,
PO02617,0.0190379478513132,0.0,0.0951897392565659,0.0,False,,,,,,,,,
PO02618,0.0066812444655999,0.0,0.0334062223279997,0.0,False,,,,,,,,,
PO02619,0.0223646059724131,0.0,0.1118230298620658,0.0,False,,,,,,,,,
PO02620,0.0238263571480218,0.0,0.1191317857401091,0.0,False,,,,,,,,,
PO02621,0.3394135246523178,0.2536268134067034,0.7459670729864514,0.0,False,,,,,,,,,
PO02622,0.2934016253212064,0.2781390695347674,0.423986615850654,0.0,False,,,,,,,,,
PO02623,0.019565347317497,0.0,0.097826736587485,0.0,False,,,,,,,,,
PO02624,0.0124461534498327,0.0,0.0622307672491635,0.0,False,,,,,,,,,
PO02625,0.0155262242548927,0.0,0.0776311212744639,0.0,False,,,,,,,,,
PO02626,0.03041195639418,0.0,0.1520597819709,0.0,False,,,,,,,,,
PO02627,0.0188580627640807,0.0,0.0942903138204038,0.0,False,,,,,,,,,
PO02628,0.0072885297388702,0.0,0.0364426486943511,0.0,False,,,,,,,,,
PO02629,0.0031159309110714,0.0,0.015579654555357,0.0,False,,,,,,,,,
PO02630,0.0194183805581967,0.0,0.0970919027909835,0.0,False,,,,,,,,,
PO02631,0.2751020071684543,0.2781390695347674,0.3324885250868936,0.0,False,,,,,,,,,
PO02632,0.0050920213613218,0.0,0.0254601068066092,0.0,False,,,,,,,,,
PO02633,0.3317989485238613,0.2536268134067034,0.707894192344169,0.0,False,,,,,,,,,
PO02634,0.3139318098214516,0.2781390695347674,0.52663753835188,0.0,False,,,,,,,,,
PO02635,0.861480081023043,1.0,0.5574004051152146,0.0,True,,,,,,,,,
PO02636,0.0145811907659597,0.0,0.0729059538297985,0.0,False,,,,,,,,,
PO02637,0.0127856698412392,0.0,0.0639283492061961,0.0,False,,,,,,,,,
PO02638,0.0020430542031941,0.0,0.0102152710159706,0.0,False,,,,,,,,,
PO02639,0.0154831424520597,0.0,0.0774157122602988,0.0,False,,,,,,,,,
PO02640,0.0136374684751289,0.0,0.0681873423756447,0.0,False,,,,,,,,,
PO02641,0.0066637413576165,0.0,0.0333187067880827,0.0,False,,,,,,,,,
PO02642,0.1681202483697584,0.017008504252126,0.7768193509033192,0.0,False,,,,,,,,,
PO02643,0.0068192026699621,0.0,0.0340960133498106,0.0,False,,,,,,,,,
PO02644,0.0394604708153349,0.0,0.1973023540766745,0.0,False,,,,,,,,,
PO02645,0.01087048339446,0.0,0.0543524169723002,0.0,False,,,,,,,,,
PO02646,0.2746627304888104,0.2781390695347674,0.3302921416886741,0.0,False,,,,,,,,,
PO02647,0.3226031924415636,0.2536268134067034,0.6619154119326807,0.0,False,,,,,,,,,
PO02648,0.0279658521148232,0.0,0.1398292605741163,0.0,False,,,,,,,,,
PO02649,0.0160381197525536,0.0,0.0801905987627684,0.0,False,,,,,,,,,
PO02650,0.0144888405785394,0.0,0.0724442028926971,0.0,False,,,,,,,,,
PO02651,0.3317842541533932,0.2536268134067034,0.7078207204918283,0.0,False,,,,,,,,,
PO02652,0.0133096221064905,0.0,0.0665481105324526,0.0,False,,,,,,,,,
PO02653,0.0084778906021981,0.0,0.0423894530109907,0.0,False,,,,,,,,,
PO02654,0.1248692749144201,0.0015007503751875,0.6187185606651471,0.0,False,,,,,,,,,
PO02655,0.3462758849601288,0.2536268134067034,0.7802788745255064,0.0,False,,,,,,,,,
PO02656,0.2764660668633439,0.2781390695347674,0.3393088235613417,0.0,False,,,,,,,,,
PO02657,0.1092805053514627,0.0015007503751875,0.5407747128503603,0.0,False,,,,,,,,,
PO02658,0.8645733144058037,1.0,0.5728665720290179,0.0,True,,,,,,,,,
PO02659,0.0053736311736419,0.0,0.0268681558682095,0.0,False,,,,,,,,,
PO02660,0.0062101729156675,0.0,0.0310508645783375,0.0,False,,,,,,,,,
PO02661,0.2737433809178187,0.2781390695347674,0.3256953938337155,0.0,False,,,,,,,,,
PO02662,0.0333343123536529,0.0,0.1666715617682649,0.0,False,,,,,,,,,
PO02663,0.1181923277569856,0.0015007503751875,0.5853338248779747,0.0,False,,,,,,,,,
PO02664,0.8612499232260906,1.0,0.5562496161304531,0.0,True,,,,,,,,,
PO02665,0.0154421977231673,0.0,0.0772109886158369,0.0,False,,,,,,,,,
PO02666,0.0093150708375603,0.0,0.0465753541878015,0.0,False,,,,,,,,,
PO02667,0.0126014079994826,0.0,0.063007039997413,0.0,False,,,,,,,,,
PO02668,0.0620917989963246,0.0,0.3104589949816234,0.0,False,,,,,,,,,
PO02669,0.0145403303358826,0.0,0.0727016516794132,0.0,False,,,,,,,,,
PO02670,0.0053983541702001,0.0,0.0269917708510005,0.0,False,,,,,,,,,
PO02671,0.0213493729660894,0.0,0.106746864830447,0.0,False,,,,,,,,,
PO02672,0.0138657181492251,0.0,0.0693285907461255,0.0,False,,,,,,,,,
PO02673,0.0082716170300139,0.0,0.0413580851500697,0.0,False,,,,,,,,,
PO02674,0.0442333141317203,0.0,0.2211665706586015,0.0,False,,,,,,,,,
PO02675,0.0135113427873137,0.0,0.0675567139365689,0.0,False,,,,,,,,,
PO02676,0.2776851399044645,0.2781390695347674,0.3454041887669449,0.0,False,,,,,,,,,
PO02677,0.0127502514462251,0.0,0.0637512572311256,0.0,False,,,,,,,,,
PO02678,0.3251805798611232,0.2536268134067034,0.6748023490304785,0.0,False,,,,,,,,,
PO02679,0.0026784290309369,0.0,0.0133921451546846,0.0,False,,,,,,,,,
PO02680,0.0159644593759566,0.0,0.0798222968797832,0.0,False,,,,,,,,,
PO02681,0.1537083810116868,0.0015007503751875,0.7629140911514805,0.0,False,,,,,,,,,
PO02682,0.2787223149153277,0.2781390695347674,0.3505900638212605,0.0,False,,,,,,,,,
PO02683,0.0093818688470673,0.0,0.0469093442353366,0.0,False,,,,,,,,,
PO02684,0.050702003814528,0.0,0.25351001907264,0.0,False,,,,,,,,,
PO02685,0.0083931262935048,0.0,0.0419656314675242,0.0,False,,,,,,,,,
PO02686,0.0416934937438465,0.0,0.2084674687192328,0.0,False,,,,,,,,,
PO02687,0.0022362202791747,0.0,0.0111811013958737,0.0,False,,,,,,,,,
PO02688,0.0254419696141406,0.0,0.1272098480707031,0.0,False,,,,,,,,,
PO02689,0.0147581516609689,0.0,0.0737907583048446,0.0,False,,,,,,,,,
PO02690,0.0078623309268033,0.0,0.0393116546340165,0.0,False,,,,,,,,,
PO02691,0.3411274387813687,0.2536268134067034,0.7545366436317057,0.0,False,,,,,,,,,
PO02692,0.0148810003388028,0.0,0.0744050016940142,0.0,False,,,,,,,,,
PO02693,0.2990288289247252,0.2781390695347674,0.4521226338682482,0.0,False,,,,,,,,,
PO02694,0.0362871048322427,0.0,0.1814355241612137,0.0,False,,,,,,,,,
PO02695,0.0085465796525515,0.0,0.0427328982627575,0.0,False,,,,,,,,,
PO02696,0.0215704985672071,0.0,0.1078524928360357,0.0,False,,,,,,,,,
PO02697,0.0331824501578925,0.0,0.1659122507894629,0.0,False,,,,,,,,,
PO02698,0.1016474066240171,0.0015007503751875,0.5026092192131324,0.0,False,,,,,,,,,
PO02699,0.071144164839558,0.0015007503751875,0.3500930102908369,0.0,False,,,,,,,,,
PO02700,0.0093867753187611,0.0,0.0469338765938057,0.0,False,,,,,,,,,
PO02701,0.004809376055472,0.0,0.02404688027736,0.0,False,,,,,,,,,
PO02702,0.2854348529443423,0.2781390695347674,0.3841527539663338,0.0,False,,,,,,,,,
PO02703,0.0187187440265175,0.0,0.0935937201325876,0.0,False,,,,,,,,,
PO02704,0.0310713388845502,0.0,0.1553566944227514,0.0,False,,,,,,,,,
PO02705,0.2745161660681053,0.2781390695347674,0.329559319585149,0.0,False,,,,,,,,,
PO02706,0.013777681598603,0.0,0.068888407993015,0.0,False,,,,,,,,,
PO02707,0.0050765201465239,0.0,0.0253826007326195,0.0,False,,,,,,,,,
PO02708,0.0063281125818449,0.0,0.0316405629092245,0.0,False,,,,,,,,,
PO02709,0.0123243645290455,0.0,0.0616218226452276,0.0,False,,,,,,,,,
PO02710,0.341789372575749,0.2536268134067034,0.7578463126036074,0.0,False,,,,,,,,,
PO02711,0.0103091102930993,0.0,0.0515455514654969,0.0,False,,,,,,,,,
PO02712,0.0122656575930113,0.0,0.0613282879650567,0.0,False,,,,,,,,,
PO02713,0.0156807509102825,0.017008504252126,0.0146218636059401,0.0,False,,,,,,,,,
PO02714,0.0137473014351873,0.0,0.0687365071759366,0.0,False,,,,,,,,,
PO02715,0.3065549599892168,0.2781390695347674,0.4897532891907064,0.0,False,,,,,,,,,
PO02716,0.186189071098009,0.017008504252126,0.8671634645445723,0.0,False,,,,,,,,,
PO02717,0.3258125951432036,0.2536268134067034,0.6779624254408803,0.0,False,,,,,,,,,
PO02718,0.0425923655018006,0.0,0.212961827509003,0.0,False,,,,,,,,,
PO02719,0.0091371651734166,0.0,0.0456858258670832,0.0,False,,,,,,,,,
PO02720,0.1355155862786886,0.0015007503751875,0.6719501174864895,0.0,False,,,,,,,,,
PO02721,0.2998436555603967,0.2781390695347674,0.4561967670466056,0.0,False,,,,,,,,,
PO02722,0.0028305002162008,0.0,0.0141525010810044,0.0,False,,,,,,,,,
PO02723,0.0218413751804105,0.0,0.1092068759020527,0.0,False,,,,,,,,,
PO02724,0.0065506474698602,0.0,0.0327532373493013,0.0,False,,,,,,,,,
PO02725,0.0620511686980197,0.0,0.3102558434900986,0.0,False,,,,,,,,,
PO02726,0.0046230714645378,0.0,0.0231153573226891,0.0,False,,,,,,,,,
PO02727,0.0556720624293461,0.0,0.2783603121467306,0.0,False,,,,,,,,,
PO02728,0.0157421612432479,0.0,0.0787108062162395,0.0,False,,,,,,,,,
PO02729,0.0039286618778992,0.0,0.0196433093894964,0.0,False,,,,,,,,,
PO02730,0.0759949848647277,0.0015007503751875,0.374347110416685,0.0,False,,,,,,,,,
PO02731,0.020945378348767,0.0,0.1047268917438352,0.0,False,,,,,,,,,
PO02732,0.0120875103980437,0.0,0.0604375519902185,0.0,False,,,,,,,,,
PO02733,0.1586380919350364,0.017008504252126,0.7294085687297096,0.0,False,,,,,,,,,
PO02734,0.0216393343607318,0.0,0.1081966718036593,0.0,False,,,,,,,,,
PO02735,0.0130861031899125,0.0,0.0654305159495626,0.0,False,,,,,,,,,
PO02736,0.2966301215864693,0.2781390695347674,0.4401290971769688,0.0,False,,,,,,,,,
PO02737,0.2727175416071025,0.2781390695347674,0.3205661972801344,0.0,False,,,,,,,,,
PO02738,0.3106516250453147,0.2781390695347674,0.5102366144711957,0.0,False,,,,,,,,,
PO02739,0.0325097482743184,0.0,0.1625487413715922,0.0,False,,,,,,,,,
PO02740,0.0046276623869305,0.0,0.0231383119346528,0.0,False,,,,,,,,,
PO02741,0.8763130628693071,1.0,0.6315653143465354,0.0,True,,,,,,,,,
PO02742,0.8587740500223664,1.0,0.543870250111832,0.0,True,,,,,,,,,
PO02743,0.8572258967964691,1.0,0.5361294839823453,0.0,True,,,,,,,,,
PO02744,0.0298115156008616,0.0,0.149057578004308,0.0,False,,,,,,,,,
PO02745,0.0047340888231364,0.0,0.0236704441156823,0.0,False,,,,,,,,,
PO02746,0.3014952116810001,0.2781390695347674,0.4644545476496224,0.0,False,,,,,,,,,
PO02747,0.278939018436128,0.2781390695347674,0.3516735814252622,0.0,False,,,,,,,,,
PO02748,0.0502198393606753,0.0,0.2510991968033767,0.0,False,,,,,,,,,
PO02749,0.0401634915417671,0.0,0.2008174577088357,0.0,False,,,,,,,,,
PO02750,0.1310185663862025,0.0015007503751875,0.6494650180240591,0.0,False,,,,,,,,,
PO02751,0.8576784960311126,1.0,0.538392480155563,0.0,True,,,,,,,,,
PO02752,0.0264043695152478,0.0,0.1320218475762393,0.0,False,,,,,,,,,
PO02753,0.0290200784291196,0.0,0.1451003921455984,0.0,False,,,,,,,,,
PO02754,0.0071924993599018,0.0,0.0359624967995093,0.0,False,,,,,,,,,
PO02755,0.0330130933113622,0.0,0.1650654665568114,0.0,False,,,,,,,,,
PO02756,0.2901307146415619,0.2781390695347674,0.4076320624524318,0.0,False,,,,,,,,,
PO02757,0.0432562593428912,0.0,0.2162812967144563,0.0,False,,,,,,,,,
PO02758,0.035517865590168,0.0,0.1775893279508401,0.0,False,,,,,,,,,
PO02759,0.1483498171220751,0.0015007503751875,0.7361212717034219,0.0,False,,,,,,,,,
PO02760,0.0031414395016663,0.0,0.0157071975083319,0.0,False,,,,,,,,,
PO02761,0.90192567245628,1.0,0.7596283622814005,0.0,True,,,,,,,,,
PO02762,0.0107673315988219,0.0,0.0538366579941097,0.0,False,,,,,,,,,
PO02763,0.0119621444413045,0.0,0.0598107222065225,0.0,False,,,,,,,,,
PO02764,0.0039458978435507,0.0,0.0197294892177536,0.0,False,,,,,,,,,
PO02765,0.1482031797917469,0.017008504252126,0.6772340080132621,0.0,False,,,,,,,,,
PO02766,0.0092509973068825,0.0,0.0462549865344125,0.0,False,,,,,,,,,
PO02767,0.3163916319855322,0.2536268134067034,0.6308576096525235,0.0,False,,,,,,,,,
PO02768,0.0187278230052637,0.0,0.0936391150263185,0.0,False,,,,,,,,,
PO02769,0.0145748746073788,0.0,0.0728743730368942,0.0,False,,,,,,,,,
PO02770,0.0038274115497509,0.0,0.0191370577487546,0.0,False,,,,,,,,,
PO02771,0.0142939154506719,0.0,0.0714695772533598,0.0,False,,,,,,,,,
PO02772,0.0175361895669565,0.0,0.0876809478347825,0.0,False,,,,,,,,,
PO02773,0.0106085348214313,0.0,0.0530426741071567,0.0,False,,,,,,,,,
PO02774,0.0258692653148425,0.0,0.1293463265742127,0.0,False,,,,,,,,,
PO02775,0.2988387092522799,0.2781390695347674,0.4511720355060217,0.0,False,,,,,,,,,
PO02776,0.8687222551759525,1.0,0.5936112758797625,0.0,True,,,,,,,,,
PO02777,0.2983208539377927,0.2781390695347674,0.4485827589335858,0.0,False,,,,,,,,,
PO02778,0.0097573083863403,0.0,0.0487865419317019,0.0,False,,,,,,,,,
PO02779,0.0267736413876669,0.0,0.1338682069383349,0.0,False,,,,,,,,,
PO02780,0.0177873792612987,0.0,0.0889368963064938,0.0,False,,,,,,,,,
PO02781,0.0417110421482195,0.0,0.2085552107410976,0.0,False,,,,,,,,,
PO02782,0.0114462040534045,0.0,0.0572310202670225,0.0,False,,,,,,,,,
PO02783,0.3129463242272091,0.2781390695347674,0.5217101103806678,0.0,False,,,,,,,,,
PO02784,0.0020993357861587,0.0,0.0104966789307939,0.0,False,,,,,,,,,
PO02785,0.0092491486490391,0.0,0.0462457432451957,0.0,False,,,,,,,,,
PO02786,0.0131567136812721,0.0,0.0657835684063605,0.0,False,,,,,,,,,
PO02787,0.0140491293025849,0.0,0.0702456465129247,0.0,False,,,,,,,,,
PO02788,0.0217963010322988,0.0,0.1089815051614944,0.0,False,,,,,,,,,
PO02789,0.0040851637993753,0.0,0.0204258189968765,0.0,False,,,,,,,,,
PO02790,0.9070408405754352,1.0,0.7852042028771765,0.0,True,,,,,,,,,
PO02791,0.0120237128018513,0.0,0.0601185640092568,0.0,False,,,,,,,,,
PO02792,0.0126772118427524,0.0,0.0633860592137623,0.0,False,,,,,,,,,
PO02793,0.0030245435366598,0.0,0.0151227176832993,0.0,False,,,,,,,,,
PO02794,0.0242663745370287,0.0,0.1213318726851438,0.0,False,,,,,,,,,
PO02795,0.2908833103689276,0.2781390695347674,0.4113950410892606,0.0,False,,,,,,,,,
PO02796,0.0029815545498894,0.0,0.014907772749447,0.0,False,,,,,,,,,
PO02797,0.0119852117024081,0.0,0.0599260585120405,0.0,False,,,,,,,,,
PO02798,0.0456384924755946,0.0,0.228192462377973,0.0,False,,,,,,,,,
PO02799,0.0177778924633237,0.0,0.0888894623166186,0.0,False,,,,,,,,,
PO02800,0.0282092983147654,0.0,0.1410464915738269,0.0,False,,,,,,,,,
PO02801,0.0287182533592661,0.0,0.1435912667963308,0.0,False,,,,,,,,,
PO02802,0.2807654315638739,0.2781390695347674,0.360805647063992,0.0,False,,,,,,,,,
PO02803,0.0083201414048156,0.0,0.0416007070240784,0.0,False,,,,,,,,,
PO02804,0.0191222568539575,0.0,0.0956112842697876,0.0,False,,,,,,,,,
PO02805,0.0160226117964004,0.0,0.0801130589820021,0.0,False,,,,,,,,,
PO02806,0.0416006074948147,0.0,0.2080030374740737,0.0,False,,,,,,,,,
PO02807,0.0080193308055901,0.0,0.0400966540279506,0.0,False,,,,,,,,,
PO02808,0.0022739069766255,0.0,0.0113695348831275,0.0,False,,,,,,,,,
PO02809,0.8725029107389899,1.0,0.6125145536949493,0.0,True,,,,,,,,,
PO02810,0.0282650961153276,0.0,0.1413254805766383,0.0,False,,,,,,,,,
PO02811,0.0094111525407147,0.0,0.0470557627035739,0.0,False,,,,,,,,,
PO02812,0.0342697036206364,0.0,0.1713485181031823,0.0,False,,,,,,,,,
PO02813,0.8689253226452078,1.0,0.5946266132260392,0.0,True,,,,,,,,,
PO02814,0.0201022230442883,0.0,0.1005111152214415,0.0,False,,,,,,,,,
PO02815,0.0283616602308502,0.0,0.141808301154251,0.0,False,,,,,,,,,
PO02816,0.0269113656080348,0.0,0.1345568280401741,0.0,False,,,,,,,,,
PO02817,0.013465929149806,0.0,0.06732964574903,0.0,False,,,,,,,,,
PO02818,0.3549689890803967,0.2536268134067034,0.8237443951268459,0.0,False,,,,,,,,,
PO02819,0.1029677459827307,0.0015007503751875,0.5092109160067003,0.0,False,,,,,,,,,
PO02820,0.1555124707357504,0.0015007503751875,0.7719345397717984,0.0,False,,,,,,,,,
PO02821,0.3200395073152664,0.2536268134067034,0.6490969863011945,0.0,False,,,,,,,,,
PO02822,0.0130364692028337,0.0,0.0651823460141687,0.0,False,,,,,,,,,
PO02823,0.0218253823444838,0.0,0.1091269117224191,0.0,False,,,,,,,,,
PO02824,0.0249487043656926,0.0,0.1247435218284633,0.0,False,,,,,,,,,
PO02825,0.009822856971956,0.0,0.0491142848597804,0.0,False,,,,,,,,,
PO02826,0.3142185234096235,0.2536268134067034,0.6199920667729796,0.0,False,,,,,,,,,
PO02827,0.0039080399532095,0.0,0.0195401997660479,0.0,False,,,,,,,,,
PO02828,0.0207726827614996,0.0,0.1038634138074984,0.0,False,,,,,,,,,
PO02829,0.0697032199879431,0.0,0.3485160999397157,0.0,False,,,,,,,,,
PO02830,0.0079485843107874,0.0,0.0397429215539371,0.0,False,,,,,,,,,
PO02831,0.0822871333271714,0.017008504252126,0.3476537756903847,0.0,False,,,,,,,,,
PO02832,0.8848417850318425,1.0,0.6742089251592126,0.0,True,,,,,,,,,
PO02833,0.006911614251069,0.0,0.0345580712553453,0.0,False,,,,,,,,,
PO02834,0.0284756873787366,0.0,0.142378436893683,0.0,False,,,,,,,,,
PO02835,0.0676151739690288,0.0015007503751875,0.3324480559381905,0.0,False,,,,,,,,,
PO02836,0.0033124252012483,0.0,0.0165621260062419,0.0,False,,,,,,,,,
PO02837,0.0196769748442832,0.0,0.0983848742214161,0.0,False,,,,,,,,,
PO02838,0.0226290310621914,0.0,0.1131451553109574,0.0,False,,,,,,,,,
PO02839,0.0240094557185873,0.0,0.1200472785929366,0.0,False,,,,,,,,,
PO02840,0.0364673911206742,0.0,0.182336955603371,0.0,False,,,,,,,,,
PO02841,0.2759775236552736,0.2781390695347674,0.3368661075209904,0.0,False,,,,,,,,,
PO02842,0.0434218621771155,0.0,0.2171093108855777,0.0,False,,,,,,,,,
PO02843,0.0434229799513797,0.0,0.2171148997568988,0.0,False,,,,,,,,,
PO02844,0.010015112511393,0.0,0.0500755625569654,0.0,False,,,,,,,,,
PO02845,0.3420892387981845,0.2536268134067034,0.7593456437157846,0.0,False,,,,,,,,,
PO02846,0.0157538976366476,0.0,0.078769488183238,0.0,False,,,,,,,,,
